"work.data.Site.match","work.data.Lat","work.data.Biome","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016"
"54.25 10.25",54.25,"Temperate",56.9416666666667,58.4916666666667,53.45,72.6916666666667,58.3,50.0083333333333,68.4166666666667,73.0583333333333,54.175,42.725,44.9083333333333,60.3583333333333,62.1333333333333,51.0833333333333,62.7333333333333,67.9833333333333,37.2416666666667,48.0333333333333,40.4833333333333,45.5916666666667,57.0666666666667,47.3916666666667,53.6833333333333,65.0333333333333,69.1333333333333,57.6916666666667,57.0416666666667,60.0833333333333,65.925,54.75
"37.75 112.25",37.75,"Temperate",33.8333333333333,46.6083333333333,36.625,40.2666666666667,39.0833333333333,36.6416666666667,33.8333333333333,37.5583333333333,41.2416666666667,51.4666666666667,22.9166666666667,32.225,28.7166666666667,34.8916666666667,26.6916666666667,35.7583333333333,46.0333333333333,33.2,25.575,36.6666666666667,45.1666666666667,31.2583333333333,51.8416666666667,32.6666666666667,43.3833333333333,38.1833333333333,43.575,39.8666666666667,35.2,49.375
"24.25 120.75",24.25,"Temperate",137.058333333333,123.725,141.016666666667,175.391666666667,110.858333333333,144.366666666667,116.85,165.058333333333,125.066666666667,150.2,165,180.775,144.966666666667,180.466666666667,217.258333333333,147.766666666667,118.641666666667,190.641666666667,256.7,213.483333333333,228.408333333333,200.25,197.283333333333,210.825,138.883333333333,201.208333333333,209.491666666667,171.175,172.541666666667,176.083333333333
"35.75 -76.75",35.75,"Temperate",105.441666666667,80.975,133.058333333333,93.8,101.483333333333,102.666666666667,97.4833333333333,97.125,109.766666666667,128.358333333333,88.5166666666667,113,104.5,103.941666666667,76.325,108.025,139.741666666667,95.6083333333333,111.891666666667,120.266666666667,72.8916666666667,86.15,121,108.108333333333,99.5083333333333,106.716666666667,101.583333333333,105.825,124.275,141.85
"39.25 -121.25",39.25,"Temperate",60.6083333333333,61.4833333333333,70.3583333333333,50.65,67.3,65.7333333333333,94.475,57.1166666666667,109.4,104.35,61.4416666666667,114,59.825,85.3916666666667,76.2916666666667,67.1333333333333,74.425,60.5083333333333,91.2083333333333,77.5833333333333,50.275,50.0333333333333,52.7083333333333,97.275,69.8083333333333,100.766666666667,20.5666666666667,74.9916666666667,38.4166666666667,91.8166666666667
"39.75 115.75",39.75,"Tropical",59.925,60.45,44.9833333333333,65.3166666666667,63.7,57.4083333333333,46.125,58.6666666666667,61.6083333333333,61.0083333333333,43.3833333333333,61.2166666666667,40.1333333333333,46.6083333333333,40.1916666666667,46.0583333333333,52.2833333333333,52.425,46.7333333333333,40.1083333333333,51,58.8083333333333,49.5333333333333,57.4166666666667,59.3833333333333,63.85,58.9666666666667,50.2583333333333,53.9583333333333,69.3416666666667
"46.25 -66.25",46.25,"Temperate",76.8916666666667,76.9,87.1666666666667,104.125,92.7166666666667,80.5916666666667,93.2083333333333,88.0333333333333,88.1916666666667,103.683333333333,81.0416666666667,100.841666666667,92.8166666666667,89.4833333333333,63.6333333333333,98.65,92.9083333333333,74.1666666666667,115.55,93.6,83.9,105.475,101.825,99.825,89.5,87.5916666666667,96.9333333333333,112.1,98.95,88.1416666666667
"64.25 -145.25",64.25,"Boreal",24,32.2,28.175,37.125,24.3083333333333,29.75,24.4333333333333,20.4416666666667,28.2916666666667,26.0333333333333,26.2833333333333,22.6166666666667,30.5333333333333,31.7333333333333,24.0166666666667,30.475,26.1333333333333,25.4666666666667,27.75,28.1833333333333,34.075,30.3583333333333,24.4333333333333,30.35,29.9833333333333,25.5416666666667,24.55,30.9,26.675,26.675
"62.75 30.75",62.75,"Boreal",57.2083333333333,66.6916666666667,50.325,48.9416666666667,64.1333333333333,59.7333333333333,54.5916666666667,61.1416666666667,53.8166666666667,52.8166666666667,50.425,64.1166666666667,48.25,59.2083333333333,49.125,47.0416666666667,57.7833333333333,65.7083333333333,48.5666666666667,52.275,61.4333333333333,63.5166666666667,55,47.7166666666667,50.9916666666667,65.625,53.4416666666667,47.5166666666667,55.075,51.3166666666667
"44.25 0.25",44.25,"Temperate",58.6,63.7916666666667,50.6166666666667,63.7666666666667,58.4166666666667,80.6166666666667,69.0083333333333,70.7416666666667,67.8,66.975,62.3916666666667,58.4666666666667,68.2583333333333,63.8583333333333,55.0666666666667,55.8583333333333,57.625,62.55,46.4833333333333,61.025,56.3916666666667,69.05,61.5,59.6916666666667,44.5416666666667,55.6833333333333,76.2083333333333,69.8416666666667,51.675,63.375
